step_idx,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,direct_joint_command_0,direct_joint_command_1,direct_joint_command_2,direct_joint_command_3,direct_joint_command_4,direct_joint_command_5,direct_joint_command_6,direct_joint_command_7
504,-0.10967579483985901,0.35517024993896484,-0.10959909111261368,1.1699249744415283,-0.06943180412054062,1.148982286453247,0.261994332075119,0.7250000238418579,-9.833403478626593e-16,-0.041609227657318115,3.9650823253390577e-17,-0.04341713339090347,-0.1382226198911667,-0.08990222960710526,0.08420459181070328,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.157453179359436,-0.16649803519248962,-0.7497304081916809,-0.18263119459152222,-1.2083439826965332,-0.33895671367645264,0.32124122977256775,-0.7246997356414795,-0.10966227203607559,0.35017532110214233,-0.10966227203607559,1.1644459962844849,-0.09943180531263351,1.1388136148452759,0.2716315686702728,116.5
505,-0.10967579483985901,0.3532642722129822,-0.10959909111261368,1.1678848266601562,-0.0755830705165863,1.1450687646865845,0.2657909393310547,0.7250000238418579,-9.833403478626593e-16,-0.042485788464546204,3.9650823253390577e-17,-0.044759366661310196,-0.13742823898792267,-0.08823128789663315,0.08401284366846085,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.154461145401001,-0.16488438844680786,-0.7451428174972534,-0.1906537115573883,-1.2027937173843384,-0.329282283782959,0.3213878870010376,-0.719516932964325,-0.10966227203607559,0.3483177423477173,-0.10966227203607559,1.1621651649475098,-0.1055830717086792,1.1351902484893799,0.2754325866699219,116.5
506,-0.10967579483985901,0.35162290930747986,-0.10959909111261368,1.1660497188568115,-0.08086954802274704,1.1416614055633545,0.2689912021160126,0.7250000238418579,-9.833403478626593e-16,-0.04147226735949516,3.9650823253390577e-17,-0.045855067670345306,-0.13414114713668823,-0.08579335361719131,0.08193100988864899,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.1499454975128174,-0.16087022423744202,-0.739316463470459,-0.19586631655693054,-1.1949795484542847,-0.3166326880455017,0.3208996653556824,-0.7134024500846863,-0.10966227203607559,0.34679681062698364,-0.10966227203607559,1.160173773765564,-0.10966227203607559,1.1321624517440796,0.278618186712265,116.5
507,-0.10967579483985901,0.3499336242675781,-0.10959909111261368,1.1640325784683228,-0.08642639219760895,1.13820219039917,0.2724292278289795,0.7250000238418579,-9.833403478626593e-16,-0.041746191680431366,3.9650823253390577e-17,-0.04853953421115875,-0.13586686551570892,-0.0858207494020462,0.08338281512260437,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.1467251777648926,-0.1626204550266266,-0.7348721623420715,-0.20163914561271667,-1.1930019855499268,-0.31358593702316284,0.3218133747577667,-0.7081234455108643,-0.10966227203607559,0.3450550138950348,-0.10966227203607559,1.157983422279358,-0.10966227203607559,1.1287946701049805,0.2820836305618286,116.5
508,-0.10967579483985901,0.3483651280403137,-0.10959909111261368,1.1619904041290283,-0.0919237956404686,1.1349079608917236,0.2757541537284851,0.7250000238418579,-9.833403478626593e-16,-0.040540922433137894,3.9650823253390577e-17,-0.05105964466929436,-0.13827741146087646,-0.08409501612186432,0.08453329652547836,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.1430866718292236,-0.1635160744190216,-0.7297379374504089,-0.2057078778743744,-1.191561222076416,-0.3059224486351013,0.32352715730667114,-0.7011145949363708,-0.10966227203607559,0.3434596359729767,-0.10966227203607559,1.1558191776275635,-0.10966227203607559,1.125730276107788,0.285459965467453,116.5
509,-0.10967579483985901,0.34671416878700256,-0.10959909111261368,1.1598926782608032,-0.09738285094499588,1.1316406726837158,0.2791614830493927,0.7250000238418579,-9.833403478626593e-16,-0.04018481820821762,3.9650823253390577e-17,-0.051744457334280014,-0.1367708295583725,-0.08179404586553574,0.08406762778759003,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.1389565467834473,-0.16098260879516602,-0.7245579361915588,-0.20919635891914368,-1.1850967407226562,-0.2948116064071655,0.32338425517082214,-0.6953403949737549,-0.10966227203607559,0.34188470244407654,-0.10966227203607559,1.1536167860031128,-0.10966227203607559,1.1227962970733643,0.28886300325393677,116.5
510,-0.10967579483985901,0.3449424207210541,-0.10959909111261368,1.1577528715133667,-0.10277671366930008,1.1284384727478027,0.28252092003822327,0.7250000238418579,-9.833403478626593e-16,-0.04328017309308052,3.9650823253390577e-17,-0.05305929854512215,-0.13548336923122406,-0.08083531260490417,0.08475244045257568,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.135939598083496,-0.16232213377952576,-0.7215726375579834,-0.21569298207759857,-1.1792088747024536,-0.28923434019088745,0.32333818078041077,-0.6916187405586243,-0.10966227203607559,0.34007275104522705,-0.10966227203607559,1.1512820720672607,-0.10966227203607559,1.1197614669799805,0.2922210693359375,116.5
511,-0.10967579483985901,0.3432838022708893,-0.10959909111261368,1.155542016029358,-0.10651003569364548,1.1254127025604248,0.285964697599411,0.7250000238418579,-9.833403478626593e-16,-0.042704928666353226,3.9650823253390577e-17,-0.05464806407690048,-0.11080271750688553,-0.07730167359113693,0.08497157692909241,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.119786262512207,-0.1544564962387085,-0.7080863118171692,-0.21509943902492523,-1.1501327753067017,-0.27085793018341064,0.318466454744339,-0.6842582821846008,-0.10966227203607559,0.338650107383728,-0.10966227203607559,1.149088978767395,-0.10966227203607559,1.1172869205474854,0.295518696308136,116.5
512,-0.10967579483985901,0.3416481912136078,-0.10959909111261368,1.1533100605010986,-0.10827795416116714,1.1224061250686646,0.2893260419368744,0.7250000238418579,-9.833403478626593e-16,-0.04092441499233246,3.9650823253390577e-17,-0.05560680478811264,-0.0630301758646965,-0.07530201971530914,0.0849989727139473,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.0911530256271362,-0.13607341051101685,-0.6875946521759033,-0.2089080512523651,-1.095001220703125,-0.25026917457580566,0.3042747676372528,-0.6786059141159058,-0.10966227203607559,0.33756598830223083,-0.10966227203607559,1.1470428705215454,-0.10966227203607559,1.1148980855941772,0.29845428466796875,116.5
513,-0.10966428369283676,0.34004712104797363,-0.10959909111261368,1.1510627269744873,-0.10904493927955627,1.1196602582931519,0.29267778992652893,0.7250000238418579,0.00016435507859569043,-0.040458742529153824,3.9650823253390577e-17,-0.056017693132162094,-0.02791297249495983,-0.07124792784452438,0.08401284366846085,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.0699182748794556,-0.1216343343257904,-0.6762298345565796,-0.20453351736068726,-1.0515477657318115,-0.22685442864894867,0.29310423135757446,-0.6735557317733765,-0.10966227203607559,0.33639809489250183,-0.10966227203607559,1.14492666721344,-0.10966227203607559,1.1128545999526978,0.30147090554237366,116.5
514,-0.10965853184461594,0.3387182950973511,-0.10959909111261368,1.148930549621582,-0.10935940593481064,1.1170965433120728,0.2958320379257202,0.7250000238418579,0.00021914011449553072,-0.03604855015873909,3.9650823253390577e-17,-0.05462067201733589,-0.011806173250079155,-0.06582421064376831,0.08067095279693604,-0.0,0.37814515829086304,-0.1708541065454483,-0.075542151927948,-0.0947646051645279,-0.9954937696456909,-0.0034399030264467,-0.9934695363044739,0.09479135274887085,-0.06350437551736832,-1.0589412450790405,-0.10851877927780151,-0.6713710427284241,-0.19718679785728455,-1.0292603969573975,-0.20066021382808685,0.2877219617366791,-0.6668297052383423,-0.10966227203607559,0.3354627192020416,-0.10966227203607559,1.143014907836914,-0.10966227203607559,1.1110767126083374,0.3044636845588684,116.5
515,-0.10965277999639511,0.33737990260124207,-0.10959909111261368,1.146570086479187,-0.10950896888971329,1.1145693063735962,0.2992604672908783,0.7250000238418579,0.0001369625679217279,-0.030515260994434357,3.9650823253390577e-17,-0.05253884196281433,-0.004464979749172926,-0.05864737182855606,0.07708253711462021,-0.0,0.3705540597438812,-0.16734011471271515,-0.07999707013368607,-0.09495175629854202,-0.995461642742157,-0.006347993388772011,-0.9939478039741516,0.09515738487243652,-0.0548895038664341,-1.072690725326538,-0.10807931423187256,-0.6883881688117981,-0.2521190941333771,-1.0024150609970093,-0.08720158785581589,0.3033599555492401,-0.6585302352905273,-0.10966227203607559,0.33413752913475037,-0.10966227203607559,1.139006495475769,-0.10966227203607559,1.1119532585144043,0.3083612620830536,116.5
516,-0.10964895039796829,0.3362831175327301,-0.10959909111261368,1.1443822383880615,-0.10956265777349472,1.1127938032150269,0.3023552894592285,0.7250000238418579,8.217753929784521e-05,-0.028296466916799545,3.9650823253390577e-17,-0.0537441112101078,-0.0020270459353923798,-0.04900520667433739,0.07669904083013535,-0.0,0.37807175517082214,-0.16988706588745117,-0.07529152929782867,-0.09588027745485306,-0.9953633546829224,-0.007662102580070496,-0.9936479330062866,0.09616494923830032,-0.05844760313630104,-1.0428110361099243,-0.09410518407821655,-0.6623932719230652,-0.18514379858970642,-1.009894609451294,-0.13947324454784393,0.28773924708366394,-0.6468809843063354,-0.10966227203607559,0.3334599733352661,-0.10966227203607559,1.138827919960022,-0.10966227203607559,1.1086095571517944,0.3109874725341797,116.5
517,-0.10964702814817429,0.3350655138492584,-0.10959909111261368,1.1415846347808838,-0.10958950221538544,1.1119768619537354,0.30573770403862,0.7250000238418579,5.478502862388268e-05,-0.029118241742253304,3.9650823253390577e-17,-0.06390673667192459,-0.0009039529832080007,-0.02966609224677086,0.08173926174640656,-0.0,0.3777467608451843,-0.1698247641324997,-0.07551436126232147,-0.09563904255628586,-0.9953792691230774,-0.008560998365283012,-0.9936619997024536,0.09597732871770859,-0.05851610004901886,-1.034142017364502,-0.11403384804725647,-0.662327229976654,-0.18473175168037415,-1.0124009847640991,-0.08684598654508591,0.30283042788505554,-0.6213377118110657,-0.10966227203607559,0.3316445052623749,-0.10966227203607559,1.1360427141189575,-0.10966227203607559,1.1093714237213135,0.31482261419296265,116.5
518,-0.10964319109916687,0.3341566324234009,-0.10959909111261368,1.1398570537567139,-0.1096029281616211,1.110243558883667,0.3087577223777771,0.7250000238418579,8.217753929784521e-05,-0.026050280779600143,3.9650823253390577e-17,-0.05473024398088455,-0.00043828022899106145,-0.033418867737054825,0.07941089570522308,-0.0,0.3771054744720459,-0.16973605751991272,-0.07589217275381088,-0.09578108787536621,-0.9953652024269104,-0.008607388474047184,-0.9936863780021667,0.09611992537975311,-0.05786510929465294,-1.0403581857681274,-0.10002326965332031,-0.6679645776748657,-0.1777130663394928,-1.0086311101913452,-0.081650011241436,0.2983664572238922,-0.6289105415344238,-0.10966227203607559,0.331155925989151,-0.10966227203607559,1.1345256567001343,-0.10966227203607559,1.1077940464019775,0.31770870089530945,116.5
519,-0.10963360965251923,0.33274152874946594,-0.10959909111261368,1.1379683017730713,-0.10961059480905533,1.1095877885818481,0.3119905889034271,0.7250000238418579,0.0001917476038215682,-0.02980305440723896,3.9650823253390577e-17,-0.04426630213856697,-0.0002465326397214085,-0.028488215059041977,0.07831519842147827,-0.0,0.3783741593360901,-0.17008771002292633,-0.0750766396522522,-0.09587837755680084,-0.9953654408454895,-0.0074117169715464115,-0.99364173412323,0.0961485356092453,-0.058579105883836746,-1.0409464836120605,-0.08336484432220459,-0.6718383431434631,-0.1581789255142212,-1.0064244270324707,-0.07703965157270432,0.2914595603942871,-0.6358374953269958,-0.10966227203607559,0.3302405774593353,-0.10966227203607559,1.1332229375839233,-0.10966227203607559,1.1072765588760376,0.3207343816757202,116.5
520,-0.10963168740272522,0.33181729912757874,-0.10959909111261368,1.136160135269165,-0.10961443185806274,1.1086961030960083,0.31506046652793884,0.7250000238418579,0.0001369625679217279,-0.02895388752222061,3.9650823253390577e-17,-0.04659466817975044,-0.0001369625679217279,-0.01862690970301628,0.07858912646770477,-0.0,0.37746307253837585,-0.16979283094406128,-0.07568000257015228,-0.0962851420044899,-0.9953203201293945,-0.008161340840160847,-0.9936200380325317,0.09659793972969055,-0.05820642039179802,-1.0403063297271729,-0.0881289541721344,-0.6764189600944519,-0.15984469652175903,-1.005605936050415,-0.03604196757078171,0.29824987053871155,-0.6254451274871826,-0.10966227203607559,0.3291734457015991,-0.10966227203607559,1.1313648223876953,-0.10966227203607559,1.1076148748397827,0.32400795817375183,116.5
521,-0.10963168740272522,0.33101963996887207,-0.10959909111261368,1.134570598602295,-0.10961634665727615,1.108007788658142,0.3181380331516266,0.7250000238418579,2.739251431194134e-05,-0.02046220749616623,3.9650823253390577e-17,-0.04188315570354462,-8.217753929784521e-05,-0.01972261071205139,0.07691817730665207,-0.0,0.3771226108074188,-0.1696614772081375,-0.07589389383792877,-0.09574516862630844,-0.9953710436820984,-0.008326265029609203,-0.9936813116073608,0.0960681140422821,-0.05803766846656799,-1.0391967296600342,-0.07405957579612732,-0.6747968792915344,-0.14667931199073792,-1.0034064054489136,-0.029984822496771812,0.294701486825943,-0.6245900392532349,-0.10966227203607559,0.328797847032547,-0.10966227203607559,1.130170226097107,-0.10966227203607559,1.107108235359192,0.3269790709018707,116.5
522,-0.10963168740272522,0.33002063632011414,-0.10959909111261368,1.1329330205917358,-0.10961826890707016,1.1077239513397217,0.321278840303421,0.7250000238418579,-9.833403478626593e-16,-0.022982319816946983,3.9650823253390577e-17,-0.04004785418510437,-5.478502862388268e-05,-0.011148753575980663,0.0776851698756218,-0.0,0.3774840831756592,-0.1697762906551361,-0.07567547261714935,-0.09702601283788681,-0.9952457547187805,-0.008471595123410225,-0.9935596585273743,0.09735512733459473,-0.05797605216503143,-1.0380011796951294,-0.07183852791786194,-0.6782312393188477,-0.13699766993522644,-1.0032144784927368,-0.008168449625372887,0.2957251965999603,-0.6212213039398193,-0.10966227203607559,0.32786548137664795,-0.10966227203607559,1.1288230419158936,-0.10966227203607559,1.1074788570404053,0.3301506042480469,116.5
523,-0.10963168740272522,0.3293686807155609,-0.10959909111261368,1.1314336061477661,-0.10962018370628357,1.1074612140655518,0.3243679106235504,0.7250000238418579,-9.833403478626593e-16,-0.020160891115665436,3.9650823253390577e-17,-0.03917129337787628,-2.739251431194134e-05,-0.006409848108887672,0.07806866616010666,-0.0,0.3776709735393524,-0.16989971697330475,-0.07551263272762299,-0.09558787941932678,-0.9953972697257996,-0.0068731061182916164,-0.9937022924423218,0.09582613408565521,-0.05807805806398392,-1.034468173980713,-0.06821197271347046,-0.6775345802307129,-0.12429919838905334,-1.0034483671188354,0.0039368364959955215,0.29596689343452454,-0.6162620186805725,-0.10966227203607559,0.3273223340511322,-0.10966227203607559,1.1277046203613281,-0.10966227203607559,1.1075793504714966,0.3332469165325165,116.5
524,-0.1096278578042984,0.3286477029323578,-0.10959909111261368,1.1300663948059082,-0.10962209850549698,1.107407569885254,0.3274972140789032,0.7250000238418579,5.478502862388268e-05,-0.016819003969430923,3.9650823253390577e-17,-0.035308949649333954,-5.478502862388268e-05,-0.003561026882380247,0.07760298997163773,-0.0,0.3776884078979492,-0.16989751160144806,-0.07551277428865433,-0.09556571394205093,-0.9953895807266235,-0.008174031972885132,-0.9936861991882324,0.09588063508272171,-0.058263204991817474,-1.0334248542785645,-0.05873417854309082,-0.6783828139305115,-0.11158537864685059,-1.0024278163909912,0.01442844606935978,0.2938602566719055,-0.6154609322547913,-0.10966227203607559,0.3268856704235077,-0.10966227203607559,1.1267188787460327,-0.10966227203607559,1.1078404188156128,0.33631300926208496,116.5
525,-0.1096278578042984,0.3278385400772095,-0.10959909111261368,1.1287202835083008,-0.10962209850549698,1.107407569885254,0.33098703622817993,0.7250000238418579,2.739251431194134e-05,-0.01838037744164467,3.9650823253390577e-17,-0.031254857778549194,-2.739251431194134e-05,-0.00021914011449553072,0.07806866616010666,-0.0,0.3784569501876831,-0.17006467282772064,-0.07505384832620621,-0.09564975649118423,-0.9953913688659668,-0.006862499285489321,-0.9936597943305969,0.09588805586099625,-0.058699674904346466,-1.031530737876892,-0.05179858207702637,-0.6787259578704834,-0.0969066321849823,-1.0016955137252808,0.014454791322350502,0.29083094000816345,-0.6170151829719543,-0.10966227203607559,0.32628458738327026,-0.10966227203607559,1.1258131265640259,-0.10966227203607559,1.1078412532806396,0.3397119641304016,116.5
526,-0.1096278578042984,0.3273342549800873,-0.10959909111261368,1.1276484727859497,-0.10962209850549698,1.1074497699737549,0.3339073359966278,0.7250000238418579,-9.833403478626593e-16,-0.014682387933135033,3.9650823253390577e-17,-0.027995148673653603,-5.709718336730006e-16,0.0006026353221386671,0.07480895519256592,-0.0,0.3774324655532837,-0.1697627604007721,-0.0756952241063118,-0.09519053250551224,-0.9954301714897156,-0.007584765087813139,-0.9937493801116943,0.09547065943479538,-0.057857342064380646,-1.0339398384094238,-0.04515211284160614,-0.6830853819847107,-0.09525194764137268,-0.9984697103500366,0.032143183052539825,0.28995397686958313,-0.6174002885818481,-0.10966227203607559,0.32597967982292175,-0.10966227203607559,1.124790906906128,-0.10966227203607559,1.1084140539169312,0.34260594844818115,116.5
527,-0.1096278578042984,0.3268011808395386,-0.10959909111261368,1.1266244649887085,-0.10962402075529099,1.1076050996780396,0.33701175451278687,0.7250000238418579,-9.833403478626593e-16,-0.012819696217775345,3.9650823253390577e-17,-0.025995496660470963,-2.739251431194134e-05,0.002821428934112191,0.0754389837384224,-0.0,0.37787479162216187,-0.16989122331142426,-0.0754041001200676,-0.09554612636566162,-0.9953997731208801,-0.007088088430464268,-0.9937021136283875,0.0957971066236496,-0.05812917649745941,-1.0313233137130737,-0.03912058472633362,-0.6817108392715454,-0.08216023445129395,-0.9985625147819519,0.03278154879808426,0.2880839407444,-0.6163128614425659,-0.10966227203607559,0.32562756538391113,-0.10966227203607559,1.1241596937179565,-0.10966227203607559,1.1085885763168335,0.34565427899360657,116.5
528,-0.1096278578042984,0.32633715867996216,-0.10959909111261368,1.1256734132766724,-0.10962402075529099,1.1079444885253906,0.3399953246116638,0.7250000238418579,-9.833403478626593e-16,-0.012381416745483875,3.9650823253390577e-17,-0.02457108534872532,-2.739251431194134e-05,0.0066289883106946945,0.07604161649942398,-0.0,0.37807032465934753,-0.16999875009059906,-0.0752682238817215,-0.09594696015119553,-0.9953607320785522,-0.007151277270168066,-0.9936261177062988,0.09620188921689987,-0.058755964040756226,-1.0299137830734253,-0.03578630089759827,-0.6826589107513428,-0.07205042243003845,-0.9986248016357422,0.04060203582048416,0.2875904440879822,-0.6149345636367798,-0.10966227203607559,0.3252635598182678,-0.10966227203607559,1.1235119104385376,-0.10966227203607559,1.1091625690460205,0.34862303733825684,116.5
529,-0.1096278578042984,0.32596325874328613,-0.10959909111261368,1.1247913837432861,-0.10962402075529099,1.1083260774612427,0.34344103932380676,0.7250000238418579,-9.833403478626593e-16,-0.009286061860620975,3.9650823253390577e-17,-0.020927879959344864,-5.709718336730006e-16,0.00868342723697424,0.07579508423805237,-0.0,0.37721922993659973,-0.1697489470243454,-0.07579492777585983,-0.09571944922208786,-0.9953762292861938,-0.00799716729670763,-0.9936840534210205,0.09602323919534683,-0.058065153658390045,-1.0318996906280518,-0.028726980090141296,-0.6867853403091431,-0.06764727830886841,-0.9965142011642456,0.05910230427980423,0.2866959273815155,-0.6158496141433716,-0.10966227203607559,0.32510143518447876,-0.10966227203607559,1.1227619647979736,-0.10966227203607559,1.110099196434021,0.35204192996025085,116.5
530,-0.1096278578042984,0.3255874216556549,-0.10959909111261368,1.1241068840026855,-0.10962402075529099,1.1088054180145264,0.34643998742103577,0.7250000238418579,-9.833403478626593e-16,-0.00882038939744234,3.9650823253390577e-17,-0.017832526937127113,-5.709718336730006e-16,0.010518725030124187,0.07565812021493912,-0.0,0.37733399868011475,-0.16972561180591583,-0.07576014846563339,-0.09563872218132019,-0.995383620262146,-0.008041489869356155,-0.9936822056770325,0.09594562649726868,-0.058224789798259735,-1.0313435792922974,-0.022621527314186096,-0.6878002882003784,-0.05902522802352905,-0.9952476024627686,0.06273043900728226,0.2845205068588257,-0.6173191070556641,-0.10966227203607559,0.3249087631702423,-0.10966227203607559,1.1223361492156982,-0.10966227203607559,1.1106873750686646,0.3549756109714508,116.5
531,-0.1096278578042984,0.32531896233558655,-0.10959909111261368,1.1233993768692017,-0.10962402075529099,1.109505295753479,0.3496114909648895,0.7250000238418579,-9.833403478626593e-16,-0.007834259420633316,3.9650823253390577e-17,-0.01739424653351307,-5.709718336730006e-16,0.01539459265768528,0.07776734977960587,-0.0,0.3771575689315796,-0.16963842511177063,-0.07586471736431122,-0.09610936790704727,-0.995335042476654,-0.008435787633061409,-0.9936582446098328,0.0964374989271164,-0.05781988427042961,-1.0294917821884155,-0.02074795961380005,-0.6886351704597473,-0.051433414220809937,-0.995253324508667,0.07826978713274002,0.2849494516849518,-0.615071713924408,-0.10966227203607559,0.32469651103019714,-0.10966227203607559,1.1218563318252563,-0.10966227203607559,1.1118533611297607,0.35815995931625366,116.5
532,-0.1096278578042984,0.32513490319252014,-0.10959909111261368,1.1228221654891968,-0.10962402075529099,1.1101553440093994,0.3525260388851166,0.7250000238418579,-9.833403478626593e-16,-0.0053963251411914825,3.9650823253390577e-17,-0.015860265120863914,-5.709718336730006e-16,0.016928574070334435,0.07549376785755157,-0.0,0.3775055706501007,-0.16979986429214478,-0.0756433829665184,-0.09538619220256805,-0.9954149723052979,-0.007105103228241205,-0.9937160611152649,0.0956384688615799,-0.05815177410840988,-1.0268328189849854,-0.015065431594848633,-0.6875287890434265,-0.03948923945426941,-0.9943113327026367,0.0773349478840828,0.2827862799167633,-0.6139950156211853,-0.10966227203607559,0.32468295097351074,-0.10966227203607559,1.1216374635696411,-0.10966227203607559,1.1124753952026367,0.3610096275806427,116.5
533,-0.1096278578042984,0.3248990476131439,-0.10959909111261368,1.12235426902771,-0.10962402075529099,1.1110143661499023,0.35553839802742004,0.7250000238418579,-9.833403478626593e-16,-0.005314147565513849,3.9650823253390577e-17,-0.012682734057307243,-5.709718336730006e-16,0.019229544326663017,0.07420632243156433,-0.0,0.37783390283584595,-0.16988833248615265,-0.07543004304170609,-0.0941038504242897,-0.9955387115478516,-0.006862318608909845,-0.9938338994979858,0.09434423595666885,-0.05825261399149895,-1.0256608724594116,-0.008347839117050171,-0.6883225440979004,-0.028853030875325203,-0.9928361773490906,0.07854676991701126,0.28009098768234253,-0.6155235767364502,-0.10966227203607559,0.3246486186981201,-0.10966227203607559,1.1214886903762817,-0.10966227203607559,1.1133707761764526,0.36394113302230835,116.5
534,-0.1096278578042984,0.32476866245269775,-0.10959909111261368,1.1219745874404907,-0.10962402075529099,1.1118139028549194,0.35851815342903137,0.7260000109672546,-9.833403478626593e-16,-0.004464979749172926,3.9650823253390577e-17,-0.01032697781920433,-5.709718336730006e-16,0.020818309858441353,0.07469938695430756,-0.0,0.3779180645942688,-0.16990557312965393,-0.07538635283708572,-0.09617114812135696,-0.9953359961509705,-0.007572606671601534,-0.9935921430587769,0.09645093977451324,-0.0589219331741333,-1.0252403020858765,-0.002506241202354431,-0.6887047290802002,-0.020343156531453133,-0.9921666383743286,0.08084846287965775,0.2778167128562927,-0.6169770956039429,-0.10966227203607559,0.3246934711933136,-0.10966227203607559,1.1213642358779907,-0.10966227203607559,1.1142393350601196,0.36685267090797424,116.5
535,-0.1096278578042984,0.32471880316734314,-0.10959909111261368,1.1217100620269775,-0.10962402075529099,1.1127324104309082,0.3617778718471527,0.7250000238418579,-9.833403478626593e-16,-0.0016435508150607347,3.9650823253390577e-17,-0.007067268714308739,-5.709718336730006e-16,0.020188283175230026,0.07324758172035217,-0.0,0.3773477375507355,-0.16973301768302917,-0.07572729140520096,-0.09629550576210022,-0.9953203201293945,-0.008040174841880798,-0.9936038255691528,0.09660180658102036,-0.05847607180476189,-1.0268807411193848,0.0035156160593032837,-0.6912830471992493,-0.01718449778854847,-0.9899436235427856,0.08597505837678909,0.27615565061569214,-0.6192636489868164,-0.10966227203607559,0.3248242735862732,-0.10966227203607559,1.1211944818496704,-0.10966227203607559,1.115311622619629,0.37006253004074097,116.5
536,-0.1096278578042984,0.32469579577445984,-0.10959909111261368,1.1215490102767944,-0.10962402075529099,1.113533854484558,0.3645428717136383,0.7250000238418579,-9.833403478626593e-16,-0.000739597890060395,3.9650823253390577e-17,-0.004574549850076437,-5.709718336730006e-16,0.020243067294359207,0.07026179879903793,-0.0,0.3770682215690613,-0.16963668167591095,-0.07592479139566422,-0.09609296917915344,-0.9953407645225525,-0.007926350459456444,-0.9936373829841614,0.09639240056276321,-0.05825190246105194,-1.0277338027954102,0.008022338151931763,-0.6933949589729309,-0.014665992930531502,-0.9873920679092407,0.08927095681428909,0.2741328179836273,-0.6214075088500977,-0.10966227203607559,0.3249364495277405,-0.10966227203607559,1.1211090087890625,-0.10966227203607559,1.116212010383606,0.3727668523788452,116.5
537,-0.1096278578042984,0.324693888425827,-0.10959909111261368,1.1213840246200562,-0.10962402075529099,1.1144715547561646,0.36750727891921997,0.7250000238418579,-9.833403478626593e-16,-0.00021914011449553072,3.9650823253390577e-17,-0.0040540918707847595,-5.709718336730006e-16,0.022023580968379974,0.07196013629436493,-0.0,0.3767780661582947,-0.16958753764629364,-0.07611437141895294,-0.0957476869225502,-0.995361328125,-0.009393364191055298,-0.9936956763267517,0.09613184630870819,-0.05768530070781708,-1.0278406143188477,0.008419930934906006,-0.6946262717247009,-0.011977644637227058,-0.9874981045722961,0.09599877148866653,0.27441099286079407,-0.6213932037353516,-0.10966227203607559,0.32494649291038513,-0.10966227203607559,1.12102472782135,-0.10966227203607559,1.1173515319824219,0.37573960423469543,116.5
538,-0.1096278578042984,0.324693888425827,-0.10959909111261368,1.1212345361709595,-0.10962402075529099,1.1154168844223022,0.37034323811531067,0.7250000238418579,-9.833403478626593e-16,-3.695456518104743e-15,3.9650823253390577e-17,-0.003944522235542536,-5.709718336730006e-16,0.02363974042236805,0.07250798493623734,-0.0,0.37750518321990967,-0.16981366276741028,-0.07562724500894547,-0.09551931917667389,-0.9954032897949219,-0.00695542199537158,-0.9936976432800293,0.09576275944709778,-0.058261942118406296,-1.0239391326904297,0.010465934872627258,-0.6913988590240479,-0.0006955582648515701,-0.9879636168479919,0.08738470822572708,0.27303546667099,-0.6203383207321167,-0.10966227203607559,0.3250078558921814,-0.10966227203607559,1.121213674545288,-0.10966227203607559,1.1180384159088135,0.37853431701660156,116.5
